"YEAR","SYST","ST","LOC","GEN","DTF","PHT","LOD","LBL","PBL","BSP","LSC","GDS","T2M_MEAN","T2M_MAX","T2M_MIN","PRECTOT_ACC","RH2M_MEAN","T2MDEW","SOLAR_RAD","WS2M","NOISE_1","NOISE_2","NOISE_3","NOISE_4","NOISE_5","NOISE_6","NOISE_7","NOISE_8","NOISE_9","NOISE_10","NOISE_11","NOISE_12","NOISE_13","NOISE_14","NOISE_15","NOISE_16","NOISE_17","NOISE_18","NOISE_19","NOISE_20","NOISE_21","NOISE_22","NOISE_23","NOISE_24","NOISE_25","NOISE_26","NOISE_27","NOISE_28","NOISE_29","NOISE_30","NOISE_31","NOISE_32","NOISE_33","NOISE_34","NOISE_35","NOISE_36","NOISE_37","NOISE_38","NOISE_39","NOISE_40","GY"
1996,"S1","GO","LOC1","GEN15",78.1059317546897,133.318976743612,3,4,8,9,2,7,23.8968800012954,34.7613646273967,14.4900232977234,535.685764625669,70.0503009092063,21.6887764101848,18.5401523695327,5.95178428362124,4.96054584626108,9.61915512569249,3.41649500420317,9.97504362370819,5.11908427113667,3.29185215290636,0.435660912189633,6.87529309419915,1.42471141647547,4.21472074463964,0.67478644894436,5.82798757357523,9.77696747053415,8.01246281713247,2.70410538185388,0.23675911128521,4.47405696148053,6.92888334859163,0.0221958360634744,2.09808727027848,5.42058728635311,9.42603434901685,1.59872191259637,4.38811616040766,5.44499167241156,7.21636904170737,8.45048903487623,1.53616665862501,8.91501069301739,6.52084911009297,5.30197934946045,9.51306335628033,3.88666125014424,2.2192965191789,6.50156976422295,0.439612737391144,6.07817477546632,7.28566521778703,4.13579904707149,2.38493930315599,3880.23361402399
2001,"S2","TO","LOC10","GEN15",63.339789819438,91.9142325199209,3,2,1,4,7,5,26.4472924261354,36.3744706257712,18.0076649861876,1181.26788195223,72.1878873417154,21.8975705751218,18.0112598557025,3.46615520096384,6.07111800462008,5.10994650423527,3.5869739134796,6.62654394982383,9.38052657060325,9.68983767088503,6.18318834342062,5.40528624784201,3.02608651807532,1.40679807635024,0.372517926152796,1.0355600900948,1.77007573423907,7.6153290248476,2.66452535055578,0.185743323527277,3.80108870798722,2.47794155962765,2.34704477945343,6.6321738390252,2.74283096194267,4.12720807828009,1.75562112592161,1.39970569638535,3.57230226742104,0.29735797084868,4.4344316306524,4.200357159134,2.2830114653334,9.86619497416541,5.42939348146319,8.8592031551525,0.460115286987275,3.60803924500942,6.35954202851281,1.91653811372817,4.03917479561642,5.556720928289,1.40569346491247,0.680241005029529,2963.09440182039
2001,"S1","TO","LOC10","GEN21",108.394449113403,110.176233223174,5,6,4,9,6,3,27.1598206893541,32.4744377003517,17.5176593419164,1018.31294521689,79.1390786133707,24.6041543676984,15.9576844284311,4.3413976279553,4.67422573361546,9.67814211733639,7.57260122103617,8.95870589651167,5.32694294815883,9.24829615280032,5.55608491646126,9.38547314843163,3.66241889307275,1.60973088582978,4.32696668896824,9.50020088348538,0.660637496039271,9.46601780829951,4.4528569909744,2.5806860299781,4.00020210538059,0.51044357009232,6.28823165781796,8.61986547475681,8.30919039901346,6.85100491158664,3.12157253734767,7.41637356113642,9.14104684954509,7.62671293923631,1.56939806882292,3.81427088286728,2.01958606485277,2.61588758556172,6.61606909707189,5.59427094180137,6.60156273050234,8.79484677221626,1.60556922433898,9.72556791268289,1.22965615708381,4.43588933441788,5.48068879405037,7.79093643650413,4363.52588142648
2007,"S2","TO","LOC9","GEN15",64.5639999210835,132.625709262211,1,5,8,9,2,6,26.242856820114,34.3147949601989,20.4310423289426,1178.84492129087,77.5205184007064,23.1847425403539,22.35514722066,5.71622143988498,7.94093193020672,0.413397357333452,4.0341184171848,8.71164140990004,1.39167268527672,3.01493044244125,9.15280880173668,9.94240985717624,6.06473228894174,6.13775206264108,4.69804189167917,1.61658520577475,3.5704537644051,1.33741705911234,9.62195475120097,1.51234560180455,1.63920270511881,8.96508612902835,4.29126020055264,7.91271881898865,1.0432910756208,5.74264303781092,3.23633844032884,9.82445147586986,3.70811178348958,9.96490113204345,8.40834541711956,3.36015645414591,7.71835275925696,7.36353257903829,1.53404834680259,5.17611007671803,8.79393687937409,2.27099165786058,1.4910279866308,5.22354632848874,3.24985086685047,4.23542587319389,8.28189848922193,5.17855263547972,4836.88994003903
2015,"S2","GO","LOC2","GEN6",73.2049162639305,132.75057394756,7,5,4,7,4,4,24.7684738663957,33.1047728934791,18.8561475900933,469.081426598132,62.6109822909348,21.0235898785759,21.7351387627423,3.45327518205158,1.25016051577404,1.06860202038661,2.83082257257774,3.96792487706989,2.84201238537207,1.89671478699893,0.456245436798781,8.28267540317029,8.63749814452603,6.83470963733271,8.83617444196716,3.18019386613742,3.40737863909453,0.486419107764959,6.12231810577214,9.79831915581599,5.35298552364111,3.51004160940647,9.04672309290618,7.86644174484536,8.13711205264553,0.990097897592932,9.07186076510698,6.28900015493855,7.36104608280584,6.38660858152434,1.26916775712743,6.6653625224717,6.2415813608095,8.67406787583604,2.46782657690346,6.99774481821805,1.21523343957961,3.31154231447726,2.58477895054966,5.72647708235309,2.74622450117022,2.78167905751616,6.61345603177324,6.65114502189681,3376.83052277155
1999,"S2","TO","LOC9","GEN19",72.8045105724595,76.4592499146238,4,4,7,8,2,5,22.1778719383292,31.6320792511106,12.2913988679647,1177.98938304186,69.7990470542572,17.7756920992397,24.5649525732733,5.22495810547844,3.13858247362077,0.983429485931993,0.375774528365582,4.6182242105715,5.28439099667594,3.67044684709981,8.09698621043935,5.73662551119924,6.18725855369121,8.93823893275112,1.27624829299748,6.26897864043713,1.77207589615136,1.85770585201681,8.68207325460389,7.01091709546745,4.97239937540144,2.80777185456827,8.83117122808471,4.43256250349805,0.112812533043325,5.77869191765785,7.74917860282585,1.5875690151006,0.0854418054223061,1.42567105591297,6.60837129922584,7.53043233416975,6.75452462630346,8.12412447994575,9.48576410068199,2.60635417653248,1.70869123889133,2.33788436744362,3.24475901201367,9.48377759428695,6.82997041381896,6.75181118305773,9.28254726575688,1.00681885611266,4523.00038506598
2006,"S1","MT","LOC5","GEN5",75.6365271890536,131.737410468049,9,4,1,4,4,5,24.0481227184646,31.619089593878,14.2747123320587,1031.99187964201,68.1506522675045,19.8091712787282,15.5570086254738,3.53763169632293,3.71223915135488,5.63312705373392,2.87634005537257,5.36793918348849,0.348212493117899,4.7303880052641,6.10732441069558,9.65519353514537,5.76960961567238,1.34409545920789,2.49209298053756,8.5032201721333,5.12968342751265,5.10134758194908,1.25732892658561,3.72432775562629,1.70119542628527,1.53306547086686,2.30952090583742,9.47239040629938,5.38752470631152,3.20841725450009,3.00763831473887,9.65490985661745,5.62481753993779,5.48414092510939,0.900157322175801,3.41078011319041,8.75236989464611,0.394302839413285,3.90819051768631,6.451086550951,6.063361633569,5.79489422263578,4.16391258826479,1.24200574820861,4.59754044888541,3.58078303746879,7.91767817223445,2.5993784237653,5582.50553840148
1996,"S2","MT","LOC4","GEN22",99.9037499446422,102.88483641576,6,6,3,4,7,8,26.3735504117794,34.3624495060649,19.2119304924272,1173.42725414783,61.5589927858673,22.187541538151,15.7215570518747,1.32725609373301,3.88278076658025,9.74699732614681,3.47135244635865,9.72142431885004,3.67018655873835,9.04159126104787,4.52847963897511,7.2429569112137,4.65359086403623,4.61626539938152,6.52563016396016,7.41670376388356,6.04865931440145,9.9644286907278,5.71695762453601,0.324670094996691,4.85118914395571,2.38409803248942,8.02283844444901,4.12506354274228,7.1498193917796,5.71043991018087,8.49993401905522,0.546140358783305,5.59996512252837,7.27489771787077,1.12810031045228,6.4393159118481,9.21830554259941,7.1863942570053,9.30007687071338,2.88550192723051,7.13240071432665,9.78510867338628,0.399218357633799,1.59118233481422,2.19222877407447,5.9164765314199,9.19104692293331,4.95913572842255,4806.59699190314
1995,"S2","MT","LOC5","GEN11",103.745519360527,93.9978623064235,1,4,7,5,7,8,23.7491046036594,34.156713902019,15.1023795099463,464.104165136814,60.3438718384132,18.9095851050224,19.64865348069,4.17849004641175,9.54717266838998,2.82112569315359,4.66107740765437,8.67145424941555,5.49462131690234,2.96456897631288,0.19130747532472,4.22477785963565,2.00735771795735,9.61399034131318,2.64967520721257,8.44774316763505,1.6841562720947,6.03994949487969,2.30768612353131,4.62739486480132,7.50869994983077,6.89911680063233,0.89877309743315,5.44054674450308,3.53637800784782,1.80778094101697,4.98997077345848,4.03532529016957,1.72842116560787,0.138596429023892,0.489628042560071,2.34255048912019,4.44909284589812,1.05245390441269,1.43961407244205,7.43304368574172,9.09247926436365,9.6324570896104,9.75167212542146,6.13858625525609,7.34513188013807,8.46220508683473,8.88895155396312,3.06102216709405,3604.40000004792
1989,"S1","GO","LOC2","GEN23",72.3834642698057,119.056028700434,1,4,7,4,6,4,27.5618104008026,36.3171756993979,19.5177530369256,881.161729805171,67.765108156018,24.6818356236909,15.5823046690784,5.13490984006785,7.79529843479395,5.34218638436869,1.53460825327784,7.67096637748182,5.12753122719005,4.20193369034678,2.26841965923086,9.03882555430755,6.00393538828939,8.27823192812502,6.0130491387099,4.11489012651145,3.59657429624349,7.90077434852719,6.1195296049118,2.98250591382384,8.98811275605112,0.322661851532757,3.71693192049861,6.98863439494744,8.36468862369657,1.81572809582576,6.86270098667592,7.10936164250597,2.07596831955016,4.10000956384465,0.948551329784095,7.93944787001237,0.0326619134284556,9.2826651642099,9.50165254296735,4.86847544554621,9.02199547737837,2.40491053555161,0.400737416930497,4.10615767119452,5.55258682696149,7.10290995659307,3.92514050472528,2.63188459444791,4063.67549207211
1992,"S2","MT","LOC4","GEN21",71.0749114770442,97.7090421505272,9,1,2,8,2,4,24.4139544530772,30.7811146015301,18.0334967530798,493.484758585691,66.9834921788424,21.2240627554711,22.3960067448206,1.89976190705784,0.412607484031469,3.80139266140759,2.90000800974667,3.86986929224804,9.80529683176428,4.60896599804983,8.91884127398953,2.77406031033024,8.92888518283144,1.87998309032992,4.96077372459695,5.83590080263093,7.29765290394425,4.40888879587874,6.84351151343435,0.796601718757302,8.62285389564931,1.42875897465274,9.39802997279912,6.92009673453867,4.3933192268014,4.6864167554304,7.34719634987414,0.695511824451387,2.61077331379056,4.66366073349491,2.79855364235118,3.34410777082667,1.51141666341573,3.12033767811954,3.66210675565526,4.07312914030626,8.45388108631596,7.94376856181771,6.14283259259537,7.87286177743226,7.10311343427747,3.35832838900387,3.5707091819495,4.91806538775563,3006.48414492193
2014,"S2","TO","LOC9","GEN2",78.1923271389678,124.023982842918,7,2,9,3,3,4,25.4379372438416,34.3791153212078,18.24006955605,949.591859057546,62.3423177632503,20.5052091658581,17.1948310779408,3.38027768791653,0.425784455146641,8.86089097708464,9.31775466073304,5.89854027144611,7.23654570989311,3.13193002482876,2.52779485657811,8.20542247733101,4.48670157697052,8.37967737577856,4.41454206360504,7.27421635529026,9.1321925399825,0.208568333182484,3.66845410317183,0.473722387105227,5.71372998412699,7.21791548654437,0.234475117176771,0.708636979106814,2.11306585697457,7.06730137346312,6.7432825313881,3.08063867501915,4.36607323121279,7.41574346553534,9.96268689399585,2.54067619331181,3.74932658858597,7.29532995028421,1.32206411566585,3.73720664530993,0.89015792356804,6.7427779478021,3.1093541556038,6.34951695101336,9.49621452717111,1.3325119507499,3.29879424534738,1.51375276735052,4439.22253640287
1997,"S1","GO","LOC3","GEN20",77.9967423086055,79.7449105675332,6,2,2,8,5,1,23.3502431204543,33.5126417772844,13.4939892999828,980.828206986189,76.0622536274604,19.7919357772917,19.775670284871,1.58506187982857,6.01834058295935,5.35826888633892,4.44951648823917,2.2277982858941,3.15780341858044,4.81400734046474,5.59485759120435,5.38428037893027,6.77555421832949,0.749113766942173,3.75932049937546,7.50194716732949,1.76503732567653,5.69790027569979,9.10558917094022,1.25705275218934,1.79504690458998,9.94323719060048,6.44102201331407,1.04925406398252,9.68657927820459,7.83822105731815,0.0705194380134344,6.57360367709771,3.30428826622665,5.31558522023261,2.67962128156796,6.93818786647171,7.68282270757481,1.4834251254797,5.505069878418,8.64820711081848,1.6068602190353,2.96878379536793,5.4978973697871,5.79899328295141,0.989963933825493,1.82750821812078,3.88941874960437,6.28803487168625,4338.58947930945
1985,"S1","GO","LOC3","GEN22",89.8462833277881,131.333558275364,4,4,2,6,7,2,26.4153445800766,36.6364812122192,17.7769481237046,643.865476548672,84.1568709723651,24.3654626610223,17.9188073868863,4.85787623468786,9.69606879400089,0.816272359807044,8.06693836115301,6.62158145569265,8.18356554489583,1.46601299988106,5.23690077476203,5.67504767561331,2.8087511099875,8.51024104747921,9.780481941998,3.21806838503107,9.22419877257198,0.24613440502435,7.50092800008133,3.91247996594757,8.5881928470917,9.66090531554073,5.68420389667153,2.43178561795503,5.91665614163503,6.83502002386376,5.16438818536699,3.45447176834568,2.03965701162815,3.35598832461983,6.27354840980843,6.52692696545273,6.2414672318846,9.75214157951996,3.97193928947672,9.00276421336457,2.38330062478781,5.40522653376684,9.12926456425339,5.57087159482762,8.92122569493949,8.15834560664371,0.256593320518732,8.50338222458959,5466.79740913545
1999,"S1","RO","LOC8","GEN22",87.5686615146697,112.239921153523,9,6,6,2,1,8,25.3003381709568,33.8750906612258,15.8522560929414,686.227339878678,75.1096387580037,23.0654405760579,24.4954179460183,5.57798003451899,5.97195799928159,9.64351411210373,5.38905970752239,5.10620271787047,8.41671856120229,7.68993956269696,3.8471317384392,7.02529292553663,1.06403077952564,1.07384362723678,1.78014726610854,5.49104767851532,1.50146114174277,2.29879198828712,2.89850818691775,1.79109241813421,0.264583823736757,7.05225022044033,0.454042998608202,4.0184658835642,1.05794806266204,1.31984195206314,3.29502607462928,2.60807278798893,5.30497072963044,0.997780587058514,9.53216755995527,6.25826176721603,1.73722695093602,7.70837261574343,3.05141215212643,6.06764961499721,2.13235273724422,7.35572840785608,9.40336095402017,8.30033352132887,3.19368923082948,7.16837114654481,6.0512661957182,7.79809211147949,4403.70912132323
2003,"S2","MT","LOC5","GEN9",62.6605231687427,114.198679213878,9,2,3,1,6,4,26.6944912979379,33.9276541222353,19.3217375939712,819.060982391238,89.3518439820036,24.2981967523228,15.0574640440755,1.43831848888658,8.36625056806952,6.42497116001323,8.48651164676994,4.09135231049731,3.59267801744863,8.97655291482806,7.57368365535513,6.99477553600445,6.77269659703597,9.22219026600942,2.0576362288557,7.9786461754702,8.69856310309842,0.599148713517934,9.11548071773723,4.68020982341841,1.52586717391387,9.23854726366699,6.4555790531449,0.163546646945179,1.09171071555465,0.343181856442243,6.62299080286175,5.87104851845652,3.18667582701892,9.19480079784989,6.58537894720212,5.9173489222303,2.75424737948924,4.93303957860917,3.25677276588976,9.85102523118258,7.8123206528835,7.5840843305923,1.02882130304351,0.0097401556558907,1.49318818934262,5.17031548311934,4.56689276732504,2.50828667543828,3151.08669413685
2022,"S1","MT","LOC4","GEN22",93.7542136199772,100.077745188028,5,7,5,8,7,4,22.9132338427007,30.8217423837632,16.2946160102729,849.991773441434,60.9132800088264,19.5208305518609,21.7371914768592,2.35889726807363,8.94984739366919,4.81891580857337,5.90151463402435,7.99862732645124,0.54611193947494,1.55869783600792,7.57636410882697,7.0360698713921,4.3443758552894,3.85843812255189,5.26817640056834,0.468052562791854,2.33202797360718,7.14397924020886,0.412616371177137,1.90136311110109,9.83711694134399,2.27900313213468,2.46956711867824,4.26472158636898,0.527070418465883,4.90740614244714,2.79991222312674,3.59666478587314,7.08505253540352,7.51297387760133,4.31519764708355,8.00204820698127,2.51624715747312,5.03244427731261,7.84039810067043,4.58969354629517,0.131604825146496,8.26094466261566,2.31307945912704,1.70815493678674,8.36707086768001,6.76799036329612,6.33695589378476,3.31298059318215,3922.44925964219
2010,"S1","MT","LOC6","GEN25",69.1833075857721,110.325438748114,6,3,5,5,6,5,23.3747167675756,34.8947753515095,17.3186088039074,931.355505809188,70.3380565275438,19.9520642883144,20.8071351633407,2.06881138402969,7.75660958373919,2.40331305190921,9.74108755355701,1.60102737834677,8.58113531256095,7.33188142534345,3.16780787659809,9.85170329222456,1.1281989957206,3.39564117603004,8.41940206009895,7.07978828111663,0.0492264796048403,6.77608083467931,8.58363026520237,0.357982849236578,8.79772755084559,5.62979374546558,2.44959848467261,2.71371994400397,6.13856859970838,5.11239554733038,2.04751434037462,7.17763002496213,3.58647836372256,9.91339066065848,8.54908170644194,2.58976427838206,1.00966278696433,9.97020333306864,8.88938916148618,6.71478633303195,4.47383049875498,6.19789173128083,7.42224029731005,8.88556992635131,0.323836354073137,5.38251867052168,0.364227013196796,8.30945695517585,3284.88287400799
1995,"S1","RO","LOC8","GEN5",80.7782263634726,114.884954774752,7,5,2,3,6,5,24.1375837265514,35.4741651210934,17.9594958096277,665.051469393075,77.2008056240156,20.9666969920509,19.3666761741042,2.83134414604865,8.71856832643971,7.83649759599939,1.03193770861253,6.28343811258674,9.71076622838154,9.53788273967803,4.44258257746696,3.39703309349716,5.0035178847611,6.48027706891298,0.136595184449106,9.4483657204546,9.00843770243227,6.51512840762734,1.18575836066157,9.83071377966553,2.05492684617639,5.66389254759997,0.981074627488852,6.52856352506205,6.19616814656183,9.7803665837273,9.89102272316813,1.74942818004638,4.4119208981283,4.38770147971809,2.88198395632207,7.45939744403586,9.94090588297695,9.49159771436825,0.776994321495295,5.23473401786759,1.52487593237311,9.8259867914021,0.242731599137187,3.3876754832454,1.22967497911304,5.17028962727636,7.79717939440161,7.11468864930794,5097.48600191199
